id,user_id,name,position,rating,number,age,goals,image,image1,image2,created_at,updated_at
181,6,"Attack Player 22",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.832 +00:00","2025-05-12 10:09:42.832 +00:00"
182,6,"Attack Player 23",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.870 +00:00","2025-05-12 10:09:42.870 +00:00"
183,6,"Attack Player 24",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.917 +00:00","2025-05-12 10:09:42.917 +00:00"
184,6,"Attack Player 25",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.966 +00:00","2025-05-12 10:09:42.966 +00:00"
185,6,"Attack Player 26",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.013 +00:00","2025-05-12 10:09:43.013 +00:00"
186,6,"Attack Player 27",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.045 +00:00","2025-05-12 10:09:43.045 +00:00"
187,6,"Attack Player 28",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.076 +00:00","2025-05-12 10:09:43.076 +00:00"
188,6,"Attack Player 29",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.099 +00:00","2025-05-12 10:09:43.099 +00:00"
189,6,"Attack Player 30",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.130 +00:00","2025-05-12 10:09:43.130 +00:00"
190,6,"Attack Player 31",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.165 +00:00","2025-05-12 10:09:43.165 +00:00"
191,6,"Attack Player 32",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.198 +00:00","2025-05-12 10:09:43.198 +00:00"
192,6,"Attack Player 33",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.233 +00:00","2025-05-12 10:09:43.233 +00:00"
193,6,"Attack Player 34",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.267 +00:00","2025-05-12 10:09:43.267 +00:00"
194,6,"Attack Player 35",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.296 +00:00","2025-05-12 10:09:43.296 +00:00"
195,6,"Attack Player 36",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.326 +00:00","2025-05-12 10:09:43.326 +00:00"
196,6,"Attack Player 37",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.355 +00:00","2025-05-12 10:09:43.355 +00:00"
197,6,"Attack Player 38",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.396 +00:00","2025-05-12 10:09:43.396 +00:00"
198,6,"Attack Player 39",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.431 +00:00","2025-05-12 10:09:43.431 +00:00"
199,6,"Attack Player 40",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.460 +00:00","2025-05-12 10:09:43.460 +00:00"
200,6,"Attack Player 41",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.497 +00:00","2025-05-12 10:09:43.497 +00:00"
201,6,"Attack Player 42",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.531 +00:00","2025-05-12 10:09:43.531 +00:00"
202,6,"Attack Player 43",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.566 +00:00","2025-05-12 10:09:43.566 +00:00"
203,6,"Attack Player 44",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.600 +00:00","2025-05-12 10:09:43.600 +00:00"
204,6,"Attack Player 45",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.666 +00:00","2025-05-12 10:09:43.666 +00:00"
205,6,"Attack Player 46",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.707 +00:00","2025-05-12 10:09:43.707 +00:00"
206,6,"Attack Player 47",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.751 +00:00","2025-05-12 10:09:43.751 +00:00"
207,6,"Attack Player 48",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.790 +00:00","2025-05-12 10:09:43.790 +00:00"
208,6,"Attack Player 49",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.843 +00:00","2025-05-12 10:09:43.843 +00:00"
209,6,"Attack Player 50",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.885 +00:00","2025-05-12 10:09:43.885 +00:00"
210,6,"Attack Player 51",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.927 +00:00","2025-05-12 10:09:43.927 +00:00"
211,6,"Attack Player 52",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:43.965 +00:00","2025-05-12 10:09:43.965 +00:00"
212,6,"Attack Player 53",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.002 +00:00","2025-05-12 10:09:44.002 +00:00"
213,6,"Attack Player 54",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.036 +00:00","2025-05-12 10:09:44.036 +00:00"
214,6,"Attack Player 55",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.075 +00:00","2025-05-12 10:09:44.075 +00:00"
215,6,"Attack Player 56",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.122 +00:00","2025-05-12 10:09:44.122 +00:00"
216,6,"Attack Player 57",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.161 +00:00","2025-05-12 10:09:44.161 +00:00"
217,6,"Attack Player 58",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.231 +00:00","2025-05-12 10:09:44.231 +00:00"
218,6,"Attack Player 59",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.270 +00:00","2025-05-12 10:09:44.270 +00:00"
219,6,"Attack Player 60",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.315 +00:00","2025-05-12 10:09:44.315 +00:00"
220,6,"Attack Player 61",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.356 +00:00","2025-05-12 10:09:44.356 +00:00"
221,6,"Attack Player 62",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.396 +00:00","2025-05-12 10:09:44.396 +00:00"
222,6,"Attack Player 63",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.433 +00:00","2025-05-12 10:09:44.433 +00:00"
223,6,"Attack Player 64",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.487 +00:00","2025-05-12 10:09:44.487 +00:00"
224,6,"Attack Player 65",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.539 +00:00","2025-05-12 10:09:44.539 +00:00"
225,6,"Attack Player 66",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.585 +00:00","2025-05-12 10:09:44.585 +00:00"
226,6,"Attack Player 67",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.619 +00:00","2025-05-12 10:09:44.619 +00:00"
227,6,"Attack Player 68",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.653 +00:00","2025-05-12 10:09:44.653 +00:00"
228,6,"Attack Player 69",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.690 +00:00","2025-05-12 10:09:44.690 +00:00"
229,6,"Attack Player 70",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.727 +00:00","2025-05-12 10:09:44.727 +00:00"
230,6,"Attack Player 71",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.763 +00:00","2025-05-12 10:09:44.763 +00:00"
231,6,"Attack Player 72",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.807 +00:00","2025-05-12 10:09:44.807 +00:00"
232,6,"Attack Player 73",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.846 +00:00","2025-05-12 10:09:44.846 +00:00"
233,6,"Attack Player 74",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.892 +00:00","2025-05-12 10:09:44.892 +00:00"
234,6,"Attack Player 75",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.938 +00:00","2025-05-12 10:09:44.938 +00:00"
235,6,"Attack Player 76",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:44.983 +00:00","2025-05-12 10:09:44.983 +00:00"
236,6,"Attack Player 77",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.040 +00:00","2025-05-12 10:09:45.040 +00:00"
237,6,"Attack Player 78",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.078 +00:00","2025-05-12 10:09:45.078 +00:00"
238,6,"Attack Player 79",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.142 +00:00","2025-05-12 10:09:45.142 +00:00"
239,6,"Attack Player 80",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.180 +00:00","2025-05-12 10:09:45.180 +00:00"
240,6,"Attack Player 81",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.216 +00:00","2025-05-12 10:09:45.216 +00:00"
241,6,"Attack Player 82",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.263 +00:00","2025-05-12 10:09:45.263 +00:00"
242,6,"Attack Player 83",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.301 +00:00","2025-05-12 10:09:45.301 +00:00"
243,6,"Attack Player 84",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.346 +00:00","2025-05-12 10:09:45.346 +00:00"
244,6,"Attack Player 85",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.386 +00:00","2025-05-12 10:09:45.386 +00:00"
245,6,"Attack Player 86",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.429 +00:00","2025-05-12 10:09:45.429 +00:00"
246,6,"Attack Player 87",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.470 +00:00","2025-05-12 10:09:45.470 +00:00"
247,6,"Attack Player 88",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.534 +00:00","2025-05-12 10:09:45.534 +00:00"
248,6,"Attack Player 89",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.575 +00:00","2025-05-12 10:09:45.575 +00:00"
249,6,"Attack Player 90",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.617 +00:00","2025-05-12 10:09:45.617 +00:00"
250,6,"Attack Player 91",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.660 +00:00","2025-05-12 10:09:45.660 +00:00"
251,6,"Attack Player 92",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.712 +00:00","2025-05-12 10:09:45.712 +00:00"
252,6,"Attack Player 93",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.752 +00:00","2025-05-12 10:09:45.752 +00:00"
253,6,"Attack Player 94",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.795 +00:00","2025-05-12 10:09:45.795 +00:00"
254,6,"Attack Player 95",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.835 +00:00","2025-05-12 10:09:45.835 +00:00"
255,6,"Attack Player 96",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.874 +00:00","2025-05-12 10:09:45.874 +00:00"
256,6,"Attack Player 97",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.914 +00:00","2025-05-12 10:09:45.914 +00:00"
257,6,"Attack Player 98",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:45.956 +00:00","2025-05-12 10:09:45.956 +00:00"
258,6,"Attack Player 99",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:46.010 +00:00","2025-05-12 10:09:46.010 +00:00"
259,3,aaaa,GK,5,21,12,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fb17a7bfed461553f6be1a921288e1c35c2749b1db9c45baf0fb5107350e5fee1,/newPlayer1.png,/newPlayer2.png,"2025-05-13 07:35:28.322 +00:00","2025-05-13 07:35:28.322 +00:00"
260,7,"Attack Player 0",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:55.520 +00:00","2025-05-13 07:35:55.520 +00:00"
261,7,"Attack Player 1",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:55.594 +00:00","2025-05-13 07:35:55.594 +00:00"
262,7,"Attack Player 2",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:55.654 +00:00","2025-05-13 07:35:55.654 +00:00"
